billing_code,billing_code_type,billing_code_type_version,description,name,negotiated_rates_count,negotiation_arrangement,negotiated_prices_count,billing_class,expiration_date,negotiated_rate,negotiated_type,service_code,provider_references
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,81.24,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[27026|27027|27028|27029|27030|27031|27032|27033|27034|27035|27036|27037|27038|27039|27040|27041|27042|27043|27044|27045|27046|27047|27048|27049|27050|27051|27052|27053|27054|27055|27056|27057|27058|27059|27060|27061|27062|27063|27064|27065|27066|27067|27068|27077|28724|28725|28726|28727|28728|28729|28730|28731|28732|28733|28734|28735|28736|28737|28738|28739|28740|28741|28742|28743|28744|28745|28746|28747|28748|28749|28750|28751|28752|28753|28754|28755|28756|28757|28758|28759|28760|28761|28762|28763|28764|28765|28766|28775|28776|28880]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,81.44,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[36221|36223|36224|36225]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,81.52,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[12916]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,81.58,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[1453|1455|3890|4065|4070|4071|41364|42155]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,81.76,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[38092]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,82.11,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[2942|2944|2945|2946]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,82.14,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[10014|10020|10021|10022|10033|10093|10094|10163|1023|10258|10259|10282|10283|10289|10297|10298|10309|10344|10361|10435|10472|10486|10487|10522|10647|10666|10715|10750|10769|10787|10791|10803|10808|10812|10813|10814|1084|1085|10892|1095|10952|10962|10974|10979|11058|11114|11161|11169|11188|11242|11254|11258|11295|11387|11388|11456|1148|1149|11495|11498|11530|11531|1156|11574|11575|11576|11597|11608|11614|11675|11762|11783|11884|11897|11997|11998|12000|12001|1206|12366|12454|12455|12476|12501|12511|12581|12585|12653|12654|12663|12671|12696|12697|12703|12719|12720|12728|12763|12788|12807|12817|12835|12874|12876|12910|12911|12912|12960|12977|13013|13040|13041|13081|13089|13102|13104|13105|13114|13146|13188|13189|13190|13230|13289|13385|13388|13459|13462|13477|13486|1351|13517|13554|13556|13577|13608|13633|13647|13654|13673|13690|13691|13693|13694|13699|1372|1374|13749|13771|13789|13794|13824|13826|13827|13829|13834|13835|13836|13855|1387|13890|13933|13936|13961|13980|14009|1402|14028|1403|1404|14139|14140|14222|14240|14533|14601|14617|14669|14687|14706|14800|14927|14968|14971|14995|1526|15400|15572|15733|15826|15827|15828|15829|15830|15831|15832|15833|15834|15835|15836|15837|15838|1592|1593|15986|15987|15988|15989|15990|15991|1619|16243|16295|16296|16297|16303|16330|16331|16384|16385|16386|16490|16500|16546|16557|16732|16786|1687|16934|16947|1697|1698|16986|1699|1700|1701|1702|1703|17091|17092|17114|17120|17121|17155|17156|17157|17158|1717|17219|17256|17264|17265|17301|17302|17303|17304|17322|1733|17330|17344|17347|17348|17426|17442|17443|17511|17535|17536|17537|17594|17595|17596|17617|17675|17715|17870|17906|17921|17925|17971|17995|18014|18053|18054|18158|18177|1820|18290|18311|18340|18346|18362|18365|18397|1840|18401|1841|1842|1843|1844|18443|18474|18488|18538|18543|18544|18545|18546|18548|18595|18638|18639|18706|18707|18708|18754|18764|18791|18832|1888|18887|18888|18889|18890|18891|18892|18893|18894|18921|18972|19047|19096|19141|1926|1951|20491|20493|20503|20504|20520|20542|20544|20596|20600|20605|20636|20663|20668|20709|20757|20758|20759|20760|20761|20762|20763|20764|20789|20793|20811|20841|20842|20912|2096|20968|20991|21054|21088|21089|21110|21111|21112|21113|21122|21123|21182|21204|21222|21256|21258|21259|21260|21331|21386|21388|21416|21427|21502|21504|21505|21506|21507|21508|21509|21510|21511|21512|21513|21530|21531|21532|21533|21534|21553|21554|21555|21573|21589|21596|21597|21627|21688|21689|21690|21692|21693|21694|21710|21711|21714|21715|21728|21765|21766|21767|21768|21854|21880|2195|22014|22023|22037|22043|22045|22063|22089|22090|22091|22093|22094|22120|22121|22122|22123|22124|2213|2214|22141|22265|22272|22273|22291|22321|22358|22368|22370|2240|2241|2242|22587|22662|22692|22710|22734|22782|22783|22798|22799|22800|22821|22841|22842|22908|22955|22964|23008|23009|23010|23011|23012|23013|23014|23015|23016|23033|23034|23036|23037|23038|23039|23040|23047|23048|23053|23054|23063|23118|23207|23231|23232|23233|23234|23235|23260|23284|23285|23352|23388|23474|23584|23637|23649|23685|23702|23703|23730|2377|2379|238|2380|23811|23813|23835|23848|23850|23854|23893|239|23903|23925|23930|23936|23966|23967|23978|24|24016|24081|24084|24085|24089|24090|24153|24206|24235|24238|24239|24259|24261|24262|24603|24604|24624|24626|24627|24714|24758|24780|24795|24799|24807|24808|24826|2483|24850|24929|24959|25024|25071|25072|25073|25079|25087|25088|25105|25110|25144|25189|25191|25203|25213|25241|25245|25257|25300|25424|25426|25428|25429|25430|25441|2546|25463|25474|25506|25509|25520|25528|25600|25609|25610|25611|25612|25613|25620|25627|25664|25668|25676|25695|25696|25742|25743|25744|25745|25746|25747|25748|25749|25755|25767|25777|25783|25784|25794|25795|25799|25800|25801|25811|25867|25889|25890|25891|25892|25893|25894|25929|25930|25931|25932|25933|25952|25954|25972|25973|25994|26002|26006|26011|26019|26043|26078|26090|26157|26179|26180|26184|26191|26198|26204|26215|26221|26222|26241|26242|26243|26247|26345|26364|26374|26381|26409|26422|26450|26467|26486|26487|26511|2654|2655|26564|26577|26602|26610|26611|26612|26643|26676|26680|26755|26756|26757|26758|26760|26764|26790|26791|26858|26906|2693|26937|26943|26944|26979|27091|27137|27138|27140|27147|2715|27152|27153|27164|27237|27281|27282|27345|27348|27352|27353|2736|27377|27403|27435|27452|2749|27494|27521|27523|27534|27544|27563|27565|27573|27589|27593|27594|27622|27626|27650|27662|27709|27764|27788|27852|27878|27879|27886|2789|27893|27908|27942|28003|28032|28082|28094|28102|28196|28210|28219|28223|28250|28251|28252|28253|28254|28262|28359|28370|28379|28401|28424|28447|28459|2869|2870|2871|2873|2895|2989|2990|30022|30033|30067|30092|30093|30100|3011|30120|30121|30122|30123|30124|30164|30168|30179|30279|30350|3037|30381|30383|30386|30397|30460|30496|30522|30523|30545|30560|30561|30562|30565|30592|30595|30616|30628|30638|30650|30696|30724|30744|30749|30770|30830|30866|3087|30889|30896|30930|30931|30941|30947|30953|30954|30955|31027|31036|31037|31058|31077|31092|31139|31143|31148|31150|31155|31165|31206|31219|31244|31255|31256|31264|31379|31392|31399|31400|31406|31443|31478|31490|31531|31537|31558|31577|31622|31640|31673|31734|31794|3181|31811|31816|31825|31873|31874|31910|3193|3194|31970|31982|31991|31993|32004|3201|32026|32036|32038|32039|32049|32067|32074|32075|32103|3212|32186|32190|32194|32197|32202|32218|3223|32236|32242|32250|32260|32267|3227|32339|32371|32372|32373|32403|32457|32471|32566|32635|32653|32660|32893|32894|32951|32952|32953|32956|33064|3332|3333|3334|33368|33398|33399|33400|33401|33402|33403|33404|33431|33441|33442|33443|33472|33480|33482|33483|33485|33488|33489|33490|33492|33493|33494|33498|33510|33539|33540|33541|33542|33543|33544|33545|33546|33547|33550|33563|33564|33565|33566|33571|33614|33620|33646|33666|33667|33668|33669|33670|33671|33684|33685|33686|33706|33707|33708|33709|33711|33712|33713|33714|33715|33716|33717|33719|33727|33739|33740|33755|33756|33757|33758|33759|33760|33761|33762|33763|33847|33848|33849|33856|33862|33863|33864|33965|34025|34026|34029|34030|34035|34039|34047|34054|34055|34071|34086|34087|34088|34089|34091|34092|34093|3410|34102|34103|34110|34111|34118|34152|34153|34154|34155|34156|34157|34159|34160|34172|34173|34174|34181|34186|34204|34205|34206|34207|34208|34209|34210|34211|34215|34216|34229|34235|34236|34239|34240|34245|34246|34272|34273|34274|34275|34276|34277|34278|34279|34280|34281|34283|34293|34294|34295|34298|34304|34327|34328|34331|34332|34348|34349|34350|34376|34377|34378|34379|34392|34393|34396|34403|34434|34436|34437|34438|34439|34444|34445|34446|34448|34455|34456|34485|34487|34489|34491|34493|34498|34499|34500|34501|34513|34514|34529|34530|34531|34532|34551|34569|34570|34571|34572|34573|34578|34579|34580|34602|34603|34619|34641|34643|34659|34660|34661|34664|34666|34667|34711|34730|34731|34750|34762|34895|3495|34961|34964|34979|34980|34982|34997|35007|35008|35010|35041|35076|35077|35078|35081|35082|35083|35084|35085|35086|35087|35088|35123|35124|35125|35229|35232|35235|35253|35254|35260|35261|35264|35265|35266|35267|35268|3530|35461|35470|35491|35502|35503|35504|35509|35567|35568|35569|35571|35580|35581|35593|35602|35615|35631|35700|35724|35731|35741|35742|35744|35745|35762|35772|35773|35780|35789|35794|35795|35801|35811|35812|35822|35840|35847|35848|35849|35850|35863|35869|35875|35976|35996|3601|3602|36045|36080|36100|36103|36104|36142|36148|36149|36160|36194|36195|36196|36205|36206|36210|36211|3622|36263|36272|36291|36296|36307|36315|36316|36327|36337|36344|36359|36468|36469|36529|36562|36579|36612|36647|36663|36672|36673|36674|36675|36678|36686|3670|36702|36707|36709|3671|36710|3672|3673|36763|36774|36819|36850|36992|36993|36994|37040|37061|37062|37083|37097|37098|37100|37118|37121|37152|37153|37177|37179|37293|37329|37346|37353|37445|3747|3749|37490|37494|37495|37501|3751|37513|3752|37533|37541|37542|37548|37558|37559|37590|37591|37592|37614|37630|3767|37696|37698|3770|37730|37731|37732|37734|37743|37744|37745|37746|37776|37782|37808|37819|37830|37831|37832|37845|37846|37847|37848|37858|37861|37878|37952|37953|37954|37956|37957|37958|37959|37974|37975|37976|37979|38014|38015|38016|38018|38019|38020|38021|38038|38039|38040|38041|38049|3808|3809|38102|38103|38104|38105|38106|38107|3813|38134|38160|38176|38187|38199|38223|38245|38251|38257|38289|3829|38323|38371|38417|3842|38485|38487|38499|38524|38525|38541|38580|3859|38636|38643|38664|38670|3875|3882|38823|38847|38848|38849|38870|38883|38899|38927|38934|38935|38945|38960|38961|38962|38963|38983|38989|40789|40803|4087|4155|4176|4177|4182|42378|42395|42421|42422|42434|42451|42458|42459|4246|42537|42546|42575|42581|42592|42613|42637|42651|42654|42672|42702|42704|42726|42729|42746|43316|43317|43319|43320|43396|43397|43425|4363|4453|4473|4474|4475|4476|4499|4500|4516|4586|4587|462|4647|478|4804|4947|5031|5104|5239|5345|536|537|540|541|5459|5477|5478|5480|5494|5636|5637|5638|5775|5810|5811|5889|5932|5975|5976|6003|601|6029|6125|6165|6170|6171|6175|6176|6192|6304|6306|6307|6365|6367|6426|6427|6500|652|6528|6537|6545|6546|6618|6655|6656|6684|6685|6735|6736|6754|6755|6766|6831|6857|6911|6912|6913|6942|6948|7000|7001|7262|7295|7317|7351|7428|7429|7432|7433|7489|7547|7548|7552|7560|7580|7581|7624|7791|7909|7930|7936|7987|8028|8047|8048|8050|8051|8085|8086|8132|8133|8134|8135|8136|8137|8174|8230|8244|8254|8312|8315|834|84|846|8527|8771|8772|8784|8823|8827|8828|8849|8858|8870|8885|8902|8903|8904|8938|8965|8966|9008|9011|9012|9045|922|9351|9352|9353|9413|9417|9418|9419|942|9420|9432|9433|9436|9437|9523|9531|9542|9550|9553|9554|9555|9556|9557|9559|9560|9561|9562|9571|9572|9573|9574|9575|9578|9608|9609|9633|9722|9768|9776|9792|9794|9817|9818|9836|9848|9861|9915|9933|9934|9935|9961]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,institutional,2024-12-31,83.00,percentage,N/A,[32977|33059|33721]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,83.18,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[1003|10077|10200|10220|10239|10241|1036|10380|10381|10382|1039|10393|10408|10410|10419|1042|1043|10536|10537|10538|1058|10626|10675|10872|10883|1097|10994|11221|11278|11281|11404|11405|11406|11410|11427|11668|11731|11748|11932|11933|11934|11935|11967|12425|12495|12516|12517|12541|12542|12544|12555|12556|12683|12684|12685|12686|12709|12773|12888|12926|12929|12935|12992|12993|12999|1301|1303|13052|13108|13117|13125|13136|13245|1332|1333|1334|13389|13446|13451|13453|13482|13483|13484|13485|13502|13529|13541|1364|13705|13757|13773|13787|13816|13837|13912|13984|14004|14017|14027|14214|1435|1472|1481|15078|15094|15100|15116|15173|15188|1521|15251|15490|15514|1555|15780|15867|15922|16085|16103|16145|16211|16216|1622|16317|16577|1661|1665|1671|16748|16928|16996|16997|1705|17103|17106|17178|17372|17385|17411|17445|17498|17499|17500|17505|17545|17622|17626|17627|17643|17711|17720|17864|17958|1818|18194|18382|18418|1847|1849|18491|1850|18624|1864|18854|18855|1894|18966|1898|1901|19089|19095|1950|1967|1977|1979|1997|20551|20558|20656|20688|20689|20705|20720|20818|20820|20821|20822|20823|20885|20889|20908|20961|21028|21080|21098|21135|21152|21153|21154|2120|21316|21324|21356|21405|21436|21448|21489|21568|21576|2160|2161|2162|21686|21738|21825|21835|21836|21937|22080|22117|22127|2220|2224|22249|22283|223|22351|2236|22612|22667|22700|22701|22743|22744|22758|22819|22850|22851|22860|23169|23336|23342|23344|23358|23377|23467|23487|23488|23493|23606|23663|23817|23947|2396|23962|23988|24059|2408|24163|24242|2429|24304|2447|24657|24671|24726|24787|24788|24833|24960|24978|24983|25016|25081|25142|25143|2531|25406|25436|25470|25475|25534|2563|2564|2565|2573|25851|25899|25900|25962|25997|26130|26250|26393|26447|26448|26449|26453|26533|26541|2659|2660|2664|26677|26693|26856|26886|26887|26913|26920|26921|26922|26923|26934|26961|26985|27226|27301|27318|27330|27380|27455|27520|27541|27588|27597|27607|27619|27620|27632|27729|27737|27773|27784|27816|27821|27825|27914|27968|28037|28095|28100|28176|28187|28247|28300|28312|2832|2833|284|2933|29954|30042|30064|30094|30095|30101|30187|3035|30372|30382|30418|30444|30454|30455|30456|30458|30552|30591|3060|30656|30742|30743|30747|30796|30802|30828|30829|30833|30843|30918|30972|30975|30977|30978|3105|31183|31268|31272|31414|31416|31549|31550|31551|31633|31634|31635|31649|31675|31735|31776|31795|31844|31845|31992|32033|32279|32291|32312|32320|32358|32466|32479|32480|32503|32572|32604|32650|3288|3320|33636|33637|3475|35518|35519|35559|35830|35834|35990|36071|36238|36259|36481|36499|36500|36509|36510|36564|36569|36570|36769|3685|37076|37342|37711|37722|3790|3812|38144|38200|38258|38271|38279|3830|3834|38364|38444|38457|38462|38477|3852|38531|38565|38615|38621|38638|38640|38673|38730|38805|3881|38818|38822|38828|38892|38923|38952|39102|39251|39260|39261|39613|39618|39723|39734|40402|40471|40494|40645|40646|40649|40650|40655|40656|40662|40678|40686|40864|40877|40879|40880|40937|40941|41002|41031|41033|41079|41080|41124|41202|41219|41221|41261|41272|41273|41280|41382|41415|41425|41462|41463|41469|41593|41594|41613|41633|41641|41651|41671|41672|41682|41687|41739|41777|41797|419|41902|41943|42021|42022|42023|42049|42052|42162|42191|42198|42199|42200|42236|42237|42245|42256|42257|42276|42339|42340|42346|4238|42389|42464|42489|42535|42558|42671|42691|42743|42760|42815|43377|43378|43380|4540|4541|4556|4597|4616|4643|4717|4781|4782|4784|4836|4863|4903|4969|5028|5207|5216|5286|5287|5289|5469|5512|5657|5714|5896|5930|6031|6202|6203|6226|6243|6289|6346|6488|6489|6490|6506|6529|6641|6664|6665|6675|6704|6890|6955|7443|7574|7672|7748|7761|7764|7765|797|8093|8212|8276|8382|8398|8480|8503|861|862|8779|8780|8842|8886|9047|9105|9106|9159|9174|9179|9181|9221|9275|9276|9277|9376|9377|9441|9442|9545|9566|9589|9601|9613|9735|9889|9900|9947|9948|995]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,83.29,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[35458]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,83.52,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[34705]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,83.98,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[40149|5553|5578|5581]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,84.40,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[6739]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,institutional,2024-12-31,85.00,percentage,N/A,[29349|34534|37850]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,85.04,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[10|10050|10138|10177|10178|10567|10707|10835|10838|10870|10950|10978|11050|11107|11124|11135|11144|11233|11244|11400|11440|11558|11586|11639|117|11715|11733|11930|11942|11948|12367|1240|12714|12752|12836|12978|13047|13094|1316|13192|13386|13401|13467|13535|13544|13781|13811|13815|13923|13930|13992|1418|14284|14292|14585|14648|14765|14782|14943|14975|15001|15015|15091|15185|15193|15389|15409|16076|16157|16190|16202|16256|16360|1648|16530|16534|16679|16702|16756|16769|16777|17009|17130|17133|17167|17221|17231|17266|17307|17400|17428|17440|17444|17512|17567|17618|17623|17639|17651|17686|1771|17886|17888|18066|18069|1821|18250|1834|18367|18586|18673|18689|18709|18745|1879|18792|18797|18822|18842|18950|18955|19083|19091|19104|1914|19140|19178|20577|20704|20710|20750|20804|20836|20967|21022|21081|21090|2115|21188|21301|21418|21493|21615|21649|2183|21851|21868|21921|21939|21971|21992|22010|22148|22276|22316|2252|22592|22593|22600|22657|22691|22802|22814|22818|22827|22843|22876|22894|22952|23017|23042|23282|23665|23880|23946|2399|24051|24060|24064|24118|24155|24218|24276|24361|2440|2491|24926|2512|25290|25291|253|25379|25578|25697|2571|25844|26147|26197|26207|26319|26362|26423|26516|26517|2658|26640|26692|26738|26822|26894|26963|27320|27359|27492|27530|27586|27627|27654|27669|27747|27772|27858|2806|28147|28207|28257|28420|2874|30008|30065|30073|30082|30111|30113|30141|30328|3038|30402|30488|30501|30526|30646|30652|30693|30804|30815|30840|3095|31051|31064|312|31401|31576|31664|31690|31707|31810|32008|32066|32098|3210|32113|32200|32351|32361|32452|32486|32506|32529|32560|32608|3266|32713|3346|33621|3365|3372|33729|33968|3398|34027|34048|34094|34161|3418|34282|34333|34357|34364|3447|34538|3460|3467|34675|35043|35120|356|35651|35733|35755|35778|35819|35823|35877|36303|36436|36458|36534|36664|36679|36691|3680|36995|37149|37155|3725|37534|37545|3771|37735|37814|37859|37862|3798|380|38185|38212|38318|38319|384|3876|38838|404|4160|4190|4194|42494|42665|42687|42758|43426|4379|4387|4406|4421|4479|4489|4493|4496|4560|4607|4612|4683|4721|4722|4728|4833|4948|5|5019|5088|5332|5390|5407|5496|5647|5837|5860|5899|5901|5903|5904|5993|6081|6126|616|6231|6252|6286|6315|6340|6379|6415|6477|662|6643|6645|6756|6764|6773|6781|6860|6994|7175|7235|7356|7357|7456|7463|7551|7568|7910|8082|8114|8138|8239|8354|8418|8455|8461|8474|8746|8782|882|8850|8860|8941|8983|9033|9069|9120|9132|9137|9183|9294|9299|9310|9335|9366|9382|9490|9495|9525|9533|9583|9640|9666|9841|9853|9872|9885|9893|9922]
